,0,1,2,3
1929,0.57,0.62,1,0
1930,0.57,0.63,1,0
1931,0.57,0.64,1,0
1932,0.57,0.65,1,0
1933,0.57,0.66,1,0
1934,0.57,0.67,1,0
1935,0.57,0.68,1,0
1936,0.57,0.69,1,0
1937,0.57,0.7,1,0
1938,0.57,0.71,1,0
1939,0.57,0.72,1,0
1940,0.57,0.73,1,0
1941,0.57,0.74,1,0
1942,0.57,0.75,1,0
1943,0.57,0.76,1,0
1944,0.57,0.77,1,0
1945,0.57,0.78,1,0
1946,0.57,0.79,1,0
1947,0.57,0.8,1,0
1948,0.57,0.81,1,0
1949,0.57,0.82,1,0
1950,0.57,0.83,1,0
1951,0.57,0.84,1,0
1952,0.57,0.85,1,0
1953,0.57,0.86,1,0
1954,0.57,0.87,1,0
1955,0.57,0.88,1,0
1956,0.57,0.89,1,0
1957,0.57,0.9,1,0
1958,0.57,0.91,1,0
1959,0.57,0.92,1,0
1960,0.57,0.93,1,0
1961,0.57,0.94,1,0
1962,0.57,0.95,1,0
1963,0.57,0.96,1,0
1964,0.57,0.97,1,0
1965,0.57,0.98,1,0
1966,0.57,0.99,1,0
1967,0.57,1.0,1,0
1968,0.58,0.6,1,0
1969,0.58,0.61,1,0
1970,0.58,0.62,1,0
1971,0.58,0.63,1,0
1972,0.58,0.64,1,0
1973,0.58,0.65,1,0
1974,0.58,0.66,1,0
1975,0.58,0.67,1,0
1976,0.58,0.68,1,0
1977,0.58,0.69,1,0
1978,0.58,0.7,1,0
1979,0.58,0.71,1,0
1980,0.58,0.72,1,0
1981,0.58,0.73,1,0
1982,0.58,0.74,1,0
1983,0.58,0.75,1,0
1984,0.58,0.76,1,0
1985,0.58,0.77,1,0
1986,0.58,0.78,1,0
1987,0.58,0.79,1,0
1988,0.58,0.8,1,0
1989,0.58,0.81,1,0
1990,0.58,0.82,1,0
1991,0.58,0.83,1,0
1992,0.58,0.84,1,0
1993,0.58,0.85,1,0
1994,0.58,0.86,1,0
1995,0.58,0.87,1,0
1996,0.58,0.88,1,0
1997,0.58,0.89,1,0
1998,0.58,0.9,1,0
1999,0.58,0.91,1,0
2000,0.58,0.92,1,0
2001,0.58,0.93,1,0
2002,0.58,0.94,1,0
2003,0.58,0.95,1,0
2004,0.58,0.96,1,0
2005,0.58,0.97,1,0
2006,0.58,0.98,1,0
2007,0.58,0.99,1,0
2008,0.58,1.0,1,0
2009,0.59,0.6,0,0
2010,0.59,0.61,0,0
2011,0.59,0.62,0,0
2012,0.59,0.63,0,0
2013,0.59,0.64,0,0
2014,0.59,0.65,0,0
2015,0.59,0.66,0,0
2016,0.59,0.67,0,0
2017,0.59,0.68,0,0
2018,0.59,0.69,0,0
2019,0.59,0.7,0,0
2020,0.59,0.71,0,0
2021,0.59,0.72,0,0
2022,0.59,0.73,0,0
2023,0.59,0.74,0,0
2024,0.59,0.75,0,0
2025,0.59,0.76,0,0
2026,0.59,0.77,0,0
2027,0.59,0.78,0,0
2028,0.59,0.79,0,0
2029,0.59,0.8,0,0
2030,0.59,0.81,0,0
2031,0.59,0.82,0,0
2032,0.59,0.83,0,0
2033,0.59,0.84,0,0
2034,0.59,0.85,0,0
2035,0.59,0.86,0,0
2036,0.59,0.87,0,0
2037,0.59,0.88,0,0
2038,0.59,0.89,0,0
2039,0.59,0.9,0,0
2040,0.59,0.91,0,0
2041,0.59,0.92,0,0
2042,0.59,0.93,0,0
2043,0.59,0.94,0,0
2044,0.59,0.95,0,0
2045,0.59,0.96,0,0
2046,0.59,0.97,0,0
2047,0.59,0.98,0,0
2048,0.59,0.99,0,0
2049,0.59,1.0,0,0
2050,0.6,0.6,0,0
2051,0.6,0.61,0,0
2052,0.6,0.62,0,0
2053,0.6,0.63,0,0
2054,0.6,0.64,0,0
2055,0.6,0.65,0,0
2056,0.6,0.66,0,0
2057,0.6,0.67,0,0
2058,0.6,0.68,0,0
2059,0.6,0.69,0,0
2060,0.6,0.7,0,0
2061,0.6,0.71,0,0
2062,0.6,0.72,0,0
2063,0.6,0.73,0,0
2064,0.6,0.74,0,0
2065,0.6,0.75,0,0
2066,0.6,0.76,0,0
2067,0.6,0.77,0,0
2068,0.6,0.78,0,0
2069,0.6,0.79,0,0
2070,0.6,0.8,0,0
2071,0.6,0.81,0,0
2072,0.6,0.82,0,0
2073,0.6,0.83,0,0
2074,0.6,0.84,0,0
2075,0.6,0.85,0,0
2076,0.6,0.86,0,0
2077,0.6,0.87,0,0
2078,0.6,0.88,0,0
2079,0.6,0.89,0,0
2080,0.6,0.9,0,0
2081,0.6,0.91,0,0
2082,0.6,0.92,0,0
2083,0.6,0.93,0,0
2084,0.6,0.94,0,0
2085,0.6,0.95,0,0
2086,0.6,0.96,0,0
2087,0.6,0.97,0,0
2088,0.6,0.98,0,0
2089,0.6,0.99,0,0
2090,0.6,1.0,0,0
